tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
zhang	This study	aniakchak	NA92-70e	NA92-70	NA92-70e		NA92-70e:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:10:55:00.00	66.5		g	52.8	3.638e-08	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-70f	NA92-70	NA92-70f		NA92-70f:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:10:19:00.00	294.5		g	-50.2	2.091e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-70f	NA92-70	NA92-70f		NA92-70f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:05:00.00	297.5		g	-49.2	1.931e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-70f	NA92-70	NA92-70f		NA92-70f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:15:41:00.00	296.9		g	-50.2	1.964e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-70f	NA92-70	NA92-70f		NA92-70f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:08:44:00.00	297.5		g	-74.9	1.141e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-70f	NA92-70	NA92-70f		NA92-70f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:05:10:55:00.00	293.0		g	-44.1	3.231e-08	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-70g	NA92-70	NA92-70g		NA92-70g:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:10:20:00.00	128.1		g	46.5	6.074e-08	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-70g	NA92-70	NA92-70g		NA92-70g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:06:00.00	124.5		g	45.7	5.900e-08	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-70g	NA92-70	NA92-70g		NA92-70g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:15:42:00.00	120.3		g	42.5	5.638e-08	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-70g	NA92-70	NA92-70g		NA92-70g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:08:44:00.00	122.1		g	-82.6	3.611e-08	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-70g	NA92-70	NA92-70g		NA92-70g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:05:10:56:00.00	121.5		g	45.4	8.685e-09	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72a	NA92-72	NA92-72a		NA92-72a:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:10:55:00.00	86.7		g	46.8	8.493e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72a	NA92-72	NA92-72a		NA92-72a:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:13:42:00.00	103.7	average of multiple measurements	g	48.0	7.353e-07	2	2.0	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72a	NA92-72	NA92-72a		NA92-72a:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:16:03:00.00	107.9		g	47.1	7.212e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72a	NA92-72	NA92-72a		NA92-72a:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:09:05:00.00	93.5	average of multiple measurements	g	-61.4	2.409e-07	4	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72a	NA92-72	NA92-72a		NA92-72a:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:05:11:20:00.00	88.1	average of multiple measurements	g	39.2	1.419e-07	5	2.0	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72b	NA92-72	NA92-72b		NA92-72b:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.4	2019:01:04:10:56:00.00	181.9		g	18.9	3.089e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72b	NA92-72	NA92-72b		NA92-72b:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:04:13:43:00.00	189.4	average of multiple measurements	g	18.4	2.672e-07	2	2.0	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72b	NA92-72	NA92-72b		NA92-72b:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:04:16:04:00.00	192.4		g	17.4	2.639e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72b	NA92-72	NA92-72b		NA92-72b:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:09:06:00.00	162.6	average of multiple measurements	g	-53.7	1.058e-07	4	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72b	NA92-72	NA92-72b		NA92-72b:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:05:11:20:00.00	166.0		g	18.9	6.463e-08	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72c	NA92-72	NA92-72c		NA92-72c:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:04:10:56:00.00	344.8		g	-41.9	5.565e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72c	NA92-72	NA92-72c		NA92-72c:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:13:45:00.00	347.7		g	-43.0	5.484e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72c	NA92-72	NA92-72c		NA92-72c:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:16:04:00.00	351.0		g	-44.4	5.532e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72c	NA92-72	NA92-72c		NA92-72c:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:05:09:07:00.00	326.2		g	-68.9	3.519e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72c	NA92-72	NA92-72c		NA92-72c:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.8	2019:01:05:11:21:00.00	326.9		g	-34.7	1.598e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72d	NA92-72	NA92-72d		NA92-72d:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:10:57:00.00	118.4		g	-32.6	9.378e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72d	NA92-72	NA92-72d		NA92-72d:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:04:13:46:00.00	132.1	average of multiple measurements	g	-31.5	8.014e-07	2	2.0	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72d	NA92-72	NA92-72d		NA92-72d:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:04:16:05:00.00	132.4		g	-32.0	7.948e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72d	NA92-72	NA92-72d		NA92-72d:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:09:07:00.00	112.6		g	-67.1	4.311e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72d	NA92-72	NA92-72d		NA92-72d:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:05:11:21:00.00	114.6		g	-32.7	1.879e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72e	NA92-72	NA92-72e		NA92-72e:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:10:57:00.00	165.0		g	-9.4	4.588e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72e	NA92-72	NA92-72e		NA92-72e:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:47:00.00	167.8		g	-10.4	4.491e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72e	NA92-72	NA92-72e		NA92-72e:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.2	2019:01:04:16:05:00.00	168.8		g	-10.9	4.494e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72e	NA92-72	NA92-72e		NA92-72e:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:05:09:07:00.00	145.9		g	-56.6	2.418e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72e	NA92-72	NA92-72e		NA92-72e:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.5	2019:01:05:11:22:00.00	151.5	average of multiple measurements	g	-11.2	1.367e-07	5	2.0	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72f	NA92-72	NA92-72f		NA92-72f:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:10:58:00.00	259.5		g	-48.5	5.434e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72f	NA92-72	NA92-72f		NA92-72f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:13:47:00.00	259.6		g	-42.7	4.580e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72f	NA92-72	NA92-72f		NA92-72f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:04:16:06:00.00	261.8		g	-43.5	4.525e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72f	NA92-72	NA92-72f		NA92-72f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.0	2019:01:05:09:08:00.00	265.3		g	-73.9	1.970e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72f	NA92-72	NA92-72f		NA92-72f:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.2	2019:01:05:11:22:00.00	259.3	average of multiple measurements	g	-29.4	7.203e-08	5	2.0	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA92-72g	NA92-72	NA92-72g		NA92-72g:LP-PI-TRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:10:59:00.00	329.4		g	46.3	2.072e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA92-72g	NA92-72	NA92-72g		NA92-72g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:48:00.00	330.2		g	45.5	1.993e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA92-72g	NA92-72	NA92-72g		NA92-72g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:04:16:06:00.00	329.4		g	45.2	1.954e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA92-72g	NA92-72	NA92-72g		NA92-72g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:09:08:00.00	316.0	average of multiple measurements	g	-57.7	7.284e-08	4	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA92-72g	NA92-72	NA92-72g		NA92-72g:LP-PI-TRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:11:23:00.00	308.4		g	28.4	4.439e-08	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:10:13:00.00	354.1		g	-63.9	4.806e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:12:54:00.00	351.7		g	-63.8	4.747e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:04:15:35:00.00	355.2		g	-64.2	4.745e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:05:08:37:00.00	347.1		g	-67.0	4.257e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:10:50:00.00	353.8		g	-64.8	3.789e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:05:13:30:00.00	0.4		g	-61.6	9.928e-08	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:05:15:20:00.00	356.3		g	-63.6	1.060e-07	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:17:22:00.00	341.5		g	-81.0	3.044e-07	8	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.1	2019:01:06:07:59:00.00	334.6		g	-83.2	2.790e-07	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:10:12:00.00	342.0		g	-56.8	5.655e-08	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:12:22:00.00	351.5		g	-61.2	3.718e-08	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:14:30:00.00	339.1		g	-83.4	2.458e-07	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:16:38:00.00	4.3		g	-87.3	2.771e-07	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:39:00.00	347.9		g	-88.1	2.725e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.4	2019:01:07:11:52:00.00	13.7		g	-57.3	2.512e-08	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:07:14:10:00.00	268.8		g	-59.4	9.553e-09	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:16:41:00.00	262.4		g	-87.2	2.654e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:18:46:00.00	248.6		g	-87.3	2.682e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:14:00.00	41.1		g	-89.2	2.858e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.8	2019:01:08:09:15:00.00	339.4		g	-63.0	6.683e-09	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA94-2a	NA94-2	NA94-2a		NA94-2a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.3	2019:01:08:11:19:00.00	75.1		g	-69.2	6.362e-09	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
